project_id,domain,client_type,allocated_time,budget_adequacy,team_size_adequacy,methodology,tz_quality,stakeholder_involvement,risk_skill_gap,actual_duration,delay_percentage,completed_on_time
918,data_analytics,sme,13,0.883534512433977,1.9364927128090557,agile,0.6648979199432445,0.6746725415724981,False,17,30.76923076923077,False
919,enterprise_system,large_corporate,10,1.336620210367658,1.8961039692923958,agile,0.623919340644006,0.908433175307342,False,9,-9.999999999999998,True
920,web_development,large_corporate,4,1.1507883208469019,1.872971060837477,waterfall,0.8747523549317922,0.6668953333040795,True,4,0.0,True
921,data_analytics,large_corporate,10,1.1141688503188927,1.317037938307442,agile,0.3879588502667142,0.7667358921389038,False,6,-40.0,True
922,mobile_app,sme,10,0.8341430223838622,1.1041989597945132,hybrid,0.5539767415948147,0.8528013066336516,False,10,0.0,True
923,data_analytics,sme,18,1.3179041768324393,1.2510494546229418,agile,0.32436183372516586,0.14926567231894322,False,19,5.555555555555558,True
924,enterprise_system,government,8,0.5383638613557011,1.565854404638705,agile,0.6767532765845635,0.7984440629824423,False,9,12.5,False
925,mobile_app,large_corporate,33,1.3707971723381132,1.8375968876196613,hybrid,0.4004355394170562,0.6523358336646191,False,42,27.27272727272727,False
926,web_development,internal,4,1.0127498997939295,0.8897808242001674,agile,0.4670736514747087,0.1625570168636739,False,4,0.0,True
927,web_development,sme,27,0.8982502348634128,1.8854704218463842,hybrid,0.5770005732988226,0.5577201296818436,False,42,55.55555555555556,False
928,mobile_app,internal,11,0.9971672807176857,1.7412523247578444,agile,0.2214164685625023,0.17421227018555852,True,10,-9.090909090909093,True
929,enterprise_system,sme,20,1.1674155305338312,1.9703984212495285,waterfall,0.27355034873667017,0.7623524815509001,False,27,35.00000000000001,False
930,web_development,large_corporate,13,0.5127654265178974,1.832352482594362,hybrid,0.7487433765665756,0.5918515425080948,False,12,-7.692307692307687,True
931,web_development,large_corporate,24,1.3715518564582476,0.9919122615686693,agile,0.5431759845740058,0.9582161836710676,False,18,-25.0,True
932,data_analytics,sme,10,0.9467395253113928,0.7483382758816668,hybrid,0.8918321775999163,0.26482183441459284,True,9,-9.999999999999998,True
933,data_analytics,government,6,0.8429665197000782,0.7571375007882241,waterfall,0.7557376029153595,0.6454301072683406,False,8,33.33333333333333,False
934,mobile_app,large_corporate,29,0.6382455656340571,1.0077126460095864,agile,0.20648075331785798,0.29042392111344223,False,72,148.27586206896552,False
935,web_development,sme,11,0.9394653743584421,1.459857213578355,waterfall,0.6933698646137079,0.6526584862546585,False,9,-18.181818181818176,True
936,web_development,government,14,0.9963227712843788,1.7260484565360414,waterfall,0.27497989284777313,0.7503847321247709,True,29,107.14285714285717,False
937,web_development,sme,26,0.9036466944934778,1.8589504297741906,agile,0.8247465438323955,0.7500738963965847,False,22,-15.384615384615385,True
938,data_analytics,large_corporate,7,1.1786600938268972,1.4732547381169259,agile,0.9932061506228016,0.8335665916143489,False,5,-28.57142857142857,True
939,web_development,internal,17,0.920896528759226,0.6078838378472752,agile,0.6249590353932093,0.868195205162485,False,18,5.882352941176472,True
940,enterprise_system,government,9,1.4614175778465732,0.8608434871259469,agile,0.7462236001553044,0.16954455364045934,False,11,22.222222222222232,False
941,web_development,large_corporate,11,1.0992775178235918,0.739616685394715,hybrid,0.38985132871580125,0.4089404413651637,False,15,36.36363636363635,False
942,enterprise_system,sme,13,1.3074779356519088,1.108654265796614,agile,0.5500781950030349,0.7184102683238252,False,12,-7.692307692307687,True
943,enterprise_system,large_corporate,5,0.6093559031094788,1.3018913910872443,hybrid,0.8848762657891069,0.5487276586520909,False,6,19.999999999999996,False
944,data_analytics,sme,8,0.8972912929459057,0.6607560500099852,agile,0.333938358197001,0.27160835207931233,True,10,25.0,False
945,web_development,sme,27,0.8368477014471527,1.0878691661139173,agile,0.4124284844910097,0.5974386131500282,False,26,-3.703703703703709,True
946,web_development,government,21,1.0694823881365918,0.8508515444754516,hybrid,0.5563469402288241,0.4666920874895294,True,21,0.0,True
947,web_development,large_corporate,12,1.3611135200614255,1.5058982327624233,waterfall,0.7697991134752111,0.45103444988887464,True,13,8.333333333333325,True
948,data_analytics,large_corporate,14,0.5783382177620067,1.249981317054076,waterfall,0.500707163836539,0.8287783456920974,False,17,21.42857142857142,False
949,data_analytics,large_corporate,10,0.5725747980447108,1.2934447057074723,agile,0.9421858238264031,0.46683850044896313,False,12,19.999999999999996,False
950,enterprise_system,internal,27,1.3503177081575988,1.1987685032468454,agile,0.2755656410149754,0.12380905493238176,False,35,29.629629629629626,False
951,enterprise_system,sme,11,0.7128500860383574,1.9384275946811935,agile,0.496643358035878,0.15225700500198217,False,16,45.45454545454546,False
952,enterprise_system,sme,14,1.1687532544498138,0.9006291751701885,hybrid,0.7671632987427375,0.8706196375224582,False,14,0.0,True
953,web_development,sme,24,1.0428781323608052,1.323329963781424,agile,0.38078941252919396,0.9645407290112692,True,29,20.833333333333325,False
954,data_analytics,large_corporate,8,1.3328935948872296,1.6304243157114704,hybrid,0.7251305073837384,0.7195684028101368,True,8,0.0,True
955,mobile_app,internal,31,0.6250889098364035,1.3795821783883875,waterfall,0.3313735665818768,0.42793146469007215,False,25,-19.354838709677423,True
956,mobile_app,sme,5,0.6297829657226113,1.9006292400035214,agile,0.24478422788934912,0.9447402842152547,True,5,0.0,True
957,mobile_app,sme,32,1.0568183602783074,1.1291556978977977,waterfall,0.2968125733989191,0.6965227777381622,False,48,50.0,False
958,web_development,sme,10,1.446378653358371,1.2491461280824492,hybrid,0.9439878265073078,0.8599001942794039,False,8,-19.999999999999996,True
959,web_development,large_corporate,11,0.9149977583707543,0.7239312413006198,hybrid,0.6414007063516411,0.7892670736333084,False,11,0.0,True
960,enterprise_system,sme,4,0.826942100254695,1.4525987554726998,agile,0.8370766203837192,0.4412253841953332,False,4,0.0,True
961,web_development,government,9,1.1066893231978858,1.0034967558273484,agile,0.466123600724041,0.530831980765707,True,11,22.222222222222232,False
962,enterprise_system,large_corporate,7,1.4304486005450312,0.8244326553217963,agile,0.6741269183083574,0.26751893893128953,False,6,-14.28571428571429,True
963,web_development,large_corporate,8,1.3369278328446237,1.3623438100663112,agile,0.5959617069639933,0.36281269039666064,True,9,12.5,False
964,mobile_app,internal,11,1.49548361073322,1.3452343687318749,waterfall,0.9565903675218352,0.8003130951578695,False,10,-9.090909090909093,True
965,web_development,sme,22,0.5225685832023771,0.7062202977136666,hybrid,0.7980597088432884,0.9045805526947974,True,29,31.818181818181813,False
966,mobile_app,sme,14,0.6128581447127622,1.5775016348922617,agile,0.7844341051972632,0.7520143809262706,False,13,-7.14285714285714,True
967,enterprise_system,sme,15,1.109467763366622,1.473281066911194,hybrid,0.23708261554742363,0.5186563269909745,False,15,0.0,True
968,web_development,large_corporate,6,1.3205764393338497,0.864624195845096,waterfall,0.6397357352029529,0.17785834204577278,False,9,50.0,False
969,enterprise_system,internal,7,0.7852443423067665,1.2572088070156613,agile,0.5735931631214519,0.1512531538286034,False,7,0.0,True
970,mobile_app,large_corporate,36,0.7392110880342188,1.608452083069984,agile,0.9422738132849557,0.4368930081515685,False,45,25.0,False
971,enterprise_system,large_corporate,8,1.2869757993812008,1.341210036757787,hybrid,0.4058735905516258,0.5174395468908968,False,10,25.0,False
972,data_analytics,government,33,0.5563818538532316,1.1536847066569982,hybrid,0.4158667626328755,0.6482085599919671,False,60,81.81818181818181,False
973,enterprise_system,sme,11,0.8693826475825851,1.051273841313321,waterfall,0.5290769991052003,0.10584056924829749,False,16,45.45454545454546,False
974,web_development,sme,12,1.0058092225923296,1.454551413301675,agile,0.39469577072510087,0.9907506014196757,False,9,-25.0,True
975,web_development,large_corporate,23,1.0603486743503234,1.9147521776343366,agile,0.3033471342469996,0.42754499506363863,False,34,47.82608695652173,False
976,web_development,government,26,1.228615156792777,1.5404427766684767,agile,0.8859318773206406,0.8632851974210093,False,20,-23.076923076923073,True
977,enterprise_system,sme,11,0.8548457234306582,0.7046442650908417,waterfall,0.6466212195231327,0.581470035098864,True,17,54.54545454545454,False
978,web_development,government,10,1.1126843446746073,1.2449589628749873,hybrid,0.8890901751652536,0.21739550908001185,False,13,30.000000000000004,False
979,mobile_app,sme,12,1.0853754227909564,1.8471537841148784,agile,0.8649078123229568,0.8178089972810697,False,9,-25.0,True
980,enterprise_system,internal,15,1.0476161006537472,0.7322473961215216,hybrid,0.4256338838317369,0.7388443674278885,False,17,13.33333333333333,False
981,mobile_app,large_corporate,21,1.1404832931422122,1.9844259969925604,waterfall,0.6381899554594193,0.5746924764363052,False,24,14.28571428571428,False
982,enterprise_system,large_corporate,12,0.7594491710680763,1.9286971511035897,waterfall,0.2665741621920564,0.5630977822004021,False,30,150.0,False
983,web_development,sme,18,0.584648753584629,0.7095842730218261,hybrid,0.9322015072246068,0.17873164517583526,False,24,33.33333333333333,False
984,web_development,sme,33,0.6192716720397434,1.906778648629377,agile,0.5234101720521225,0.6902640537164867,False,27,-18.181818181818176,True
985,enterprise_system,large_corporate,15,0.7245823826539011,1.108385626363247,hybrid,0.5149409471112172,0.9201206401788697,False,17,13.33333333333333,False
986,mobile_app,internal,15,1.0001979355227852,1.7825928339062074,agile,0.4422042964943626,0.18392042729922253,False,11,-26.66666666666667,True
987,enterprise_system,government,5,1.3404427505460201,1.18573667279858,agile,0.5685309957685631,0.33716030558401444,False,6,19.999999999999996,False
988,mobile_app,large_corporate,4,1.201293342088384,1.217197157783522,hybrid,0.4014075092363585,0.9120771760978889,False,5,25.0,False
989,web_development,sme,15,1.289040604202047,1.4879403273685594,hybrid,0.49988181823744365,0.35590951883781397,True,16,6.666666666666665,True
990,data_analytics,sme,12,0.8509756239260914,1.6842683869863766,waterfall,0.8399576388679055,0.6885493049619337,False,11,-8.333333333333337,True
991,enterprise_system,government,9,0.9046537416485502,0.647304811327548,waterfall,0.8674044028681376,0.5813363484488298,False,10,11.111111111111116,False
992,enterprise_system,sme,14,0.8936818859906128,1.430418393737988,hybrid,0.44334598210281295,0.6366948445034758,False,9,-35.71428571428571,True
993,web_development,large_corporate,12,0.6918731844045015,0.8614261917363193,hybrid,0.5752115444422303,0.4742100114195278,False,18,50.0,False
994,enterprise_system,large_corporate,24,0.561216658143572,1.084329325008484,agile,0.8990558210240418,0.36999232349834,False,31,29.166666666666675,False
995,mobile_app,government,13,1.0909160928272268,1.0871561326173032,hybrid,0.24213866546375773,0.14368010565670208,False,22,69.23076923076923,False
996,web_development,sme,8,1.4892166834205862,1.256684476309615,agile,0.9113159695966284,0.7698528453647477,False,6,-25.0,True
997,data_analytics,government,22,0.6668297049502628,1.0677909766266427,agile,0.3753474765218654,0.7714841159748042,False,26,18.181818181818187,False
998,web_development,large_corporate,11,0.5466848198992738,0.7503055658309348,agile,0.7428313953715007,0.7036531660708509,False,12,9.090909090909083,True
999,data_analytics,large_corporate,17,1.2795316818239328,0.803880233935632,waterfall,0.6660413571076802,0.6792704093076585,False,11,-35.29411764705882,True
1000,mobile_app,sme,9,0.7525860066847242,0.6468131797855368,hybrid,0.6423525985514017,0.3193454189507736,False,9,0.0,True
1001,web_development,sme,8,1.3296438053529283,1.258348719460256,waterfall,0.8874881798022571,0.1201104403896621,False,8,0.0,True
1002,mobile_app,sme,13,1.2039366670345153,1.9362267727941838,hybrid,0.28125771491572904,0.8278438571968957,False,14,7.692307692307687,True
1003,data_analytics,large_corporate,12,1.4456735370508045,0.7619453131073631,agile,0.47762242026050883,0.5420246821262442,False,13,8.333333333333325,True
1004,enterprise_system,sme,16,0.908927235756672,1.924770290204315,hybrid,0.6306021970758124,0.3761543176323565,True,17,6.25,True
1005,data_analytics,large_corporate,10,1.1619698394506341,1.626706120624931,hybrid,0.849031083156832,0.19173871610251308,False,11,10.000000000000009,False
1006,enterprise_system,sme,4,0.9648547808132707,1.4924983241078285,waterfall,0.3731544667293372,0.15644943181124957,False,7,75.0,False
1007,enterprise_system,internal,9,1.1305886973085435,1.503388857452988,waterfall,0.842343873099421,0.4139800496156596,False,10,11.111111111111116,False
1008,data_analytics,government,20,0.9495989060077373,1.7574187077547947,waterfall,0.5197107859951486,0.8242633582902464,True,14,-30.000000000000004,True
1009,web_development,sme,10,0.6886322464240748,0.7496878101317499,hybrid,0.35113108514695635,0.9268513744004474,False,10,0.0,True
1010,mobile_app,government,11,1.007897416003381,1.3066560529917584,hybrid,0.807189152354786,0.9070762281517583,True,13,18.181818181818187,False
1011,web_development,large_corporate,22,1.0285842014374422,1.5759275935650618,agile,0.27271912117963826,0.9280007512746894,False,43,95.45454545454545,False
1012,data_analytics,large_corporate,8,1.3106038482601612,1.4215486231029892,hybrid,0.6118138992603543,0.9169528088164084,False,7,-12.5,True
1013,data_analytics,large_corporate,5,1.235520705793581,1.7658906994326125,agile,0.25110062708951075,0.5745022764403562,False,5,0.0,True
1014,web_development,large_corporate,11,1.163791623941444,0.701180392615892,agile,0.48513428412623005,0.29747407470121345,False,14,27.27272727272727,False
1015,enterprise_system,sme,9,0.6133870955525725,1.5669814552988321,hybrid,0.6808614392051142,0.8182419245531384,False,10,11.111111111111116,False
1016,data_analytics,large_corporate,7,1.220616290663715,1.3476388225386047,agile,0.6448924331897705,0.2923416773673211,True,9,28.57142857142858,False
1017,web_development,sme,11,1.0003051563545147,1.1308252095719207,hybrid,0.5237243343237332,0.3404865490809122,False,18,63.63636363636365,False
1018,enterprise_system,large_corporate,16,1.3940995361061592,1.076384975127643,agile,0.5432383951776926,0.30992888964029364,False,22,37.5,False
1019,data_analytics,government,12,1.4198709341305427,1.46916568588387,agile,0.38141564268061323,0.5634841633262253,False,13,8.333333333333325,True
1020,web_development,sme,15,0.5551565906017855,1.8473935245019706,agile,0.5647060707392824,0.38964475735217197,False,17,13.33333333333333,False
1021,enterprise_system,large_corporate,36,1.3206415603544788,1.2946462965415613,agile,0.9626038845766673,0.23874044466280733,False,35,-2.777777777777779,True
1022,web_development,large_corporate,10,0.5376973904226706,1.754612429707688,hybrid,0.8803623342270324,0.5078560707044941,False,12,19.999999999999996,False
1023,data_analytics,sme,14,0.8671696256950227,1.1630189345815545,agile,0.31618629526107506,0.8865165149066503,False,18,28.57142857142858,False
1024,data_analytics,large_corporate,9,1.0422999756210791,0.7433522479104471,agile,0.22382462985673676,0.613497569454975,False,9,0.0,True
1025,data_analytics,government,7,0.6481007986271274,0.686108031042094,agile,0.9468194501733045,0.8905020452988284,False,9,28.57142857142858,False
1026,mobile_app,large_corporate,9,1.2463138125690767,0.6718681198531485,agile,0.6213997999045981,0.2762849665712237,True,13,44.44444444444444,False
1027,data_analytics,internal,9,0.5083547041721386,1.1322101987407378,hybrid,0.6302702585194462,0.25027648630529864,False,14,55.55555555555556,False
1028,data_analytics,sme,15,0.6685990484340368,1.0721328511701789,agile,0.8245743965652179,0.6180194131285782,False,16,6.666666666666665,True
1029,mobile_app,sme,50,1.0807968298534756,1.6051118330715974,waterfall,0.45175117909706125,0.5169960113916457,True,74,48.0,False
1030,data_analytics,sme,8,1.2143875620372924,1.6399501022188119,hybrid,0.5855260550688017,0.6941553774822612,True,14,75.0,False
1031,web_development,government,9,1.4166431026939161,0.6711955563672357,waterfall,0.9749303305173902,0.8151641119241034,True,9,0.0,True
1032,enterprise_system,large_corporate,12,1.2054966519346237,0.9095725680446209,hybrid,0.7377189495459258,0.7761765660869588,False,10,-16.666666666666664,True
1033,web_development,sme,15,1.171779270254866,0.9839665902224595,agile,0.32299602559662877,0.948035056292705,False,17,13.33333333333333,False
1034,web_development,government,14,0.8943411463506643,1.3666567777999332,agile,0.30658139838748266,0.45843076824131046,False,30,114.28571428571428,False
1035,web_development,large_corporate,26,0.5012844255268014,0.8023213134697303,hybrid,0.3634118066664043,0.2857480680233627,True,45,73.07692307692308,False
1036,enterprise_system,large_corporate,4,0.6201592587356219,0.7875177071600005,hybrid,0.813369339536574,0.5958213759530971,False,6,50.0,False
1037,mobile_app,large_corporate,4,1.0345545447560391,1.921304444891141,waterfall,0.4363016030724929,0.19966880817206706,False,6,50.0,False
1038,enterprise_system,internal,9,1.1751298858444197,1.7258840702168934,waterfall,0.21711107734006385,0.35996601099846826,True,22,144.44444444444446,False
1039,web_development,government,24,0.9174482838964625,0.8529168629276385,agile,0.9553394908045296,0.28709924973683004,False,29,20.833333333333325,False
1040,mobile_app,large_corporate,5,1.23067901152839,1.1691949310676872,agile,0.33577073311592853,0.45690734511737285,False,4,-19.999999999999996,True
1041,mobile_app,government,4,1.0218622953321788,1.0978707989605918,hybrid,0.20764654891845488,0.20009491750199385,False,6,50.0,False
1042,enterprise_system,internal,17,0.5741761955943122,1.70740570369157,waterfall,0.38970528190665843,0.12865757009328807,False,24,41.176470588235304,False
1043,mobile_app,government,14,0.6920162509679488,1.314298083069371,agile,0.38802302969450697,0.6911146041670286,True,29,107.14285714285717,False
1044,enterprise_system,large_corporate,6,1.339998223243943,0.7789896317908538,hybrid,0.5376042006765784,0.6492240804608244,False,7,16.666666666666675,False
1045,data_analytics,sme,7,1.2249127466244394,1.6345888884187412,agile,0.9363118652000295,0.737523042434795,True,7,0.0,True
1046,enterprise_system,sme,7,1.394761987012495,1.1556431695148865,agile,0.9033479342232784,0.6943477962442096,True,7,0.0,True
1047,web_development,large_corporate,13,0.6175572491209366,0.9680939466850058,hybrid,0.5655156439859423,0.20286521302814514,False,17,30.76923076923077,False
1048,web_development,large_corporate,8,1.490222534615074,1.1256980708290083,hybrid,0.5287199239934453,0.3619709932380817,False,8,0.0,True
1049,data_analytics,large_corporate,16,0.7094067139499336,1.2968591890496548,waterfall,0.644007269179881,0.21657394891031712,True,28,75.0,False
1050,web_development,large_corporate,4,0.511779876286642,1.0803617229838132,agile,0.3947632095774126,0.8586751618437068,True,7,75.0,False
1051,data_analytics,large_corporate,7,1.4974229390535543,0.9386680816284609,agile,0.2417479935730903,0.772213289819971,False,7,0.0,True
1052,mobile_app,large_corporate,6,0.7810738854451131,1.1579028403255724,waterfall,0.9513793089369653,0.2813743026264182,False,7,16.666666666666675,False
1053,data_analytics,large_corporate,10,1.16801945251256,0.6268420750498576,agile,0.3493591879017382,0.4071783164409041,False,14,39.99999999999999,False
1054,enterprise_system,large_corporate,9,0.6766823141763052,1.6814969845348395,hybrid,0.35872058339657314,0.9699534930377928,False,10,11.111111111111116,False
1055,data_analytics,sme,20,1.0802285321991416,0.8393228509946201,hybrid,0.5779682630831582,0.6347434220916863,True,30,50.0,False
1056,mobile_app,internal,4,1.4040349864545592,0.6614664590828921,hybrid,0.5932906758722646,0.8210400375710415,False,4,0.0,True
1057,enterprise_system,sme,13,0.8201811674284386,1.5151781700671108,agile,0.21474736776059355,0.33813193129185626,True,21,61.53846153846154,False
1058,mobile_app,government,17,1.1702539760443593,1.6835105803531412,hybrid,0.31836379101917656,0.2890476281613747,False,27,58.823529411764696,False
1059,mobile_app,government,37,0.6879035887984165,1.7393607842299805,agile,0.5025238548485934,0.8055252359618935,True,40,8.108108108108114,True
1060,enterprise_system,internal,9,1.1247953987187254,1.29091285572484,agile,0.7469845548084313,0.7172852097082961,False,8,-11.111111111111116,True
1061,data_analytics,large_corporate,15,0.8364503518175102,0.8875154585659794,agile,0.3827347654655487,0.7128801362905873,False,17,13.33333333333333,False
1062,data_analytics,government,4,0.7112082585879517,1.6321187481497574,agile,0.5384115569934101,0.5973711236462745,False,4,0.0,True
1063,enterprise_system,large_corporate,4,0.8131820507036351,1.579598308016072,hybrid,0.6458760517731734,0.607220508498894,True,6,50.0,False
1064,mobile_app,sme,20,0.6788410685077994,0.9447790277444426,agile,0.9108739956986336,0.7621277547756284,False,20,0.0,True
1065,mobile_app,sme,12,1.4019161078378828,1.86477085820791,agile,0.4608564018616987,0.3430022330090758,False,16,33.33333333333333,False
1066,enterprise_system,large_corporate,25,0.8971868863171288,0.7461200413159605,hybrid,0.30684661269078684,0.4174916192712602,False,46,84.00000000000001,False
1067,web_development,government,5,0.7452793049743673,1.975763535427856,agile,0.5914177807180866,0.8844730934680496,False,5,0.0,True
1068,web_development,internal,17,0.9484078410159329,1.8043469353684505,hybrid,0.7973772813472497,0.377978680910942,False,17,0.0,True
1069,mobile_app,large_corporate,37,0.8205361668064955,1.5630581036707052,agile,0.28788780564218674,0.5916786142413691,False,41,10.81081081081081,False
1070,web_development,sme,16,1.244419253813326,1.914249843591766,agile,0.5397467933575684,0.7323755176060157,False,9,-43.75,True
1071,web_development,sme,14,1.4712199118854943,1.6112356356531907,hybrid,0.21422811300998676,0.9999323441498589,False,17,21.42857142857142,False
1072,web_development,sme,12,0.9380336566976468,0.8666397958420642,agile,0.22684734531780093,0.4917621983457988,True,17,41.66666666666667,False
1073,web_development,large_corporate,5,1.3610333999722404,1.2190185933579363,waterfall,0.5863626905733326,0.4852835889624494,True,7,39.99999999999999,False
1074,web_development,large_corporate,27,1.0658630735596195,0.7001042340642895,agile,0.4385578385207436,0.8583295414903007,False,27,0.0,True
1075,data_analytics,large_corporate,8,0.6572356650942335,1.1455203912033616,agile,0.8760858392043298,0.824952800133877,False,8,0.0,True
1076,mobile_app,sme,16,1.1906227420813416,1.638244227632092,agile,0.6817234449011634,0.7579682935610936,False,12,-25.0,True
1077,mobile_app,internal,5,1.0134344971258202,1.1410206913031442,agile,0.5631463693943923,0.516906673668126,False,6,19.999999999999996,False
1078,enterprise_system,government,6,1.1506065232521034,1.0624118456553877,agile,0.5263482968434371,0.3915452081446442,False,5,-16.666666666666664,True
1079,web_development,government,29,1.389687412571665,1.4334980115144367,hybrid,0.5977963841516507,0.6478574343263638,False,27,-6.896551724137934,True
1080,data_analytics,internal,10,0.9404345706560461,1.8210863405984528,agile,0.23235106497012908,0.8886009638184769,False,11,10.000000000000009,False
1081,enterprise_system,sme,29,1.4011776232173556,0.6666164695645573,agile,0.914234685136528,0.8953997123877279,False,26,-10.344827586206895,True
1082,web_development,sme,12,1.2506690142816548,1.1396586085796296,agile,0.9986425245871666,0.1976485105633946,False,12,0.0,True
1083,mobile_app,large_corporate,4,0.9886049258779848,0.8215370385413677,hybrid,0.3451896998869589,0.4855152554318356,False,3,-25.0,True
1084,data_analytics,large_corporate,21,1.1032221356579637,1.5734959510246174,hybrid,0.2963063718196958,0.5182497605788745,False,31,47.61904761904763,False
1085,data_analytics,sme,9,0.8255811325190114,0.7480143846035888,hybrid,0.31486197075887623,0.9798538307713779,False,9,0.0,True
1086,mobile_app,sme,19,1.4835972997387743,1.5307308620123423,hybrid,0.7288216465874937,0.710198213718326,False,19,0.0,True
1087,enterprise_system,large_corporate,12,1.1673511630503959,1.0006532191170703,agile,0.7291526707606197,0.4665217755358635,False,12,0.0,True
1088,web_development,government,5,0.5438468524966299,0.8784835392321145,agile,0.8783393298227289,0.12345209738703371,False,5,0.0,True
1089,data_analytics,large_corporate,13,0.8266219057480088,1.9108935809549794,waterfall,0.8014611107410026,0.6088466440892764,True,17,30.76923076923077,False
1090,web_development,large_corporate,46,1.1233144337590575,0.6259344074443381,waterfall,0.5597517386954718,0.18646837807452052,True,59,28.260869565217384,False
1091,data_analytics,large_corporate,16,0.5563332777992398,1.2128881806453964,agile,0.6902842892522552,0.8510049616129868,False,15,-6.25,True
1092,enterprise_system,internal,12,0.5238841913191428,0.6302777894465112,agile,0.7506277362944063,0.7772667945133259,False,15,25.0,False
1093,enterprise_system,large_corporate,23,0.9500242395278026,1.2770302673460605,hybrid,0.6101891762281801,0.514458243917361,True,34,47.82608695652173,False
1094,mobile_app,sme,14,0.83269017969267,1.3014663289121855,hybrid,0.5805207875613094,0.4862897015875298,False,14,0.0,True
1095,web_development,government,14,0.9382986080331659,1.0503274599526458,agile,0.7160779565141226,0.9076050690118919,False,19,35.71428571428572,False
1096,web_development,sme,6,0.7626933098800052,0.7850264885350331,hybrid,0.645979639180523,0.35961251537631556,True,7,16.666666666666675,False
1097,web_development,internal,14,0.6647177469429809,1.1269425528282655,agile,0.7151538442687284,0.32411796589609376,False,17,21.42857142857142,False
1098,web_development,government,23,1.1891433569803378,1.5411681159055923,agile,0.690283819170691,0.9452776895431858,False,19,-17.391304347826086,True
1099,enterprise_system,government,7,1.0145711162678004,1.6953541321022425,agile,0.7753572484109237,0.8283212530781343,True,5,-28.57142857142857,True
1100,mobile_app,large_corporate,29,0.7001542112493668,1.3430508433433992,agile,0.7142428070263009,0.8385630337604751,False,26,-10.344827586206895,True
1101,web_development,government,12,0.8195894262599983,1.4257681522156578,agile,0.6157939891498139,0.275674432848333,False,23,91.66666666666667,False
1102,data_analytics,sme,7,1.091807907663326,0.8808629195745137,hybrid,0.7454374490275093,0.228966392287841,False,10,42.85714285714286,False
1103,data_analytics,internal,22,0.5722293482724778,1.0022624665187092,agile,0.5595855721483425,0.12342659483542141,False,22,0.0,True
1104,data_analytics,large_corporate,10,0.6474530092661795,0.8266538540733017,waterfall,0.3933369807780809,0.31333735802681206,True,24,140.0,False
1105,data_analytics,large_corporate,19,0.5732456041073901,0.9490134900064559,agile,0.20113457610713237,0.7967714425428922,False,23,21.052631578947366,False
1106,web_development,large_corporate,10,1.3123173327141189,0.9148414923157444,agile,0.6479713177166746,0.31603457688773484,False,11,10.000000000000009,False
1107,mobile_app,sme,12,1.2524092332120094,1.3272283009477326,hybrid,0.6725241812869128,0.7561929552353885,True,11,-8.333333333333337,True
1108,enterprise_system,government,16,1.253312931879257,1.387764258107021,waterfall,0.9776391718205715,0.3267174388306794,False,18,12.5,False
1109,enterprise_system,large_corporate,15,1.216325343476028,1.9229263891501063,hybrid,0.4891826672754205,0.45576324815560454,True,23,53.33333333333334,False
1110,web_development,sme,4,1.169385423669869,0.8737989059421323,hybrid,0.5153065942626494,0.9848460609202676,False,4,0.0,True
1111,data_analytics,sme,6,0.976991915378175,1.4983459942260944,agile,0.3614396650737522,0.32033055815572203,True,9,50.0,False
1112,web_development,large_corporate,21,1.142278163507115,1.744162976582532,agile,0.2564274361898575,0.4387335645684409,False,36,71.42857142857142,False
1113,web_development,sme,11,0.5383615547879746,1.3843380492962734,hybrid,0.8182435942893924,0.37097846241869226,False,12,9.090909090909083,True
1114,mobile_app,government,9,1.1214644226567847,0.957005113501506,hybrid,0.39974485147146005,0.19866248769700207,False,11,22.222222222222232,False
1115,enterprise_system,government,5,1.277877705536877,0.9675703220280003,waterfall,0.6871238888240303,0.5409047279177425,False,5,0.0,True
1116,enterprise_system,sme,6,1.0003583603843902,0.6549542742993999,hybrid,0.7502184284363853,0.440821596999702,False,6,0.0,True
1117,web_development,sme,4,0.8575133284272369,1.0276219171678744,hybrid,0.5769893498333182,0.7253983772265521,False,4,0.0,True
1118,data_analytics,government,11,0.7774267348009791,1.6424451506047322,agile,0.9010816904217533,0.8358350922563916,True,10,-9.090909090909093,True
1119,web_development,large_corporate,9,1.1428020501620826,0.6665248600899545,waterfall,0.555035872783783,0.5898247430460747,False,11,22.222222222222232,False
1120,web_development,large_corporate,7,1.1928011986299087,0.9070133955067629,hybrid,0.42792689843341214,0.12897677987860318,False,7,0.0,True
1121,data_analytics,large_corporate,12,1.3709675998625426,1.5887254979444947,waterfall,0.9168124183692978,0.6570301206112494,False,12,0.0,True
1122,data_analytics,large_corporate,15,0.8423340824609907,1.6957121879520272,agile,0.8892514273999652,0.14985165701884529,False,17,13.33333333333333,False
1123,data_analytics,government,43,1.2697723073855856,1.2374457740866998,agile,0.33123195766113045,0.6547206912391225,True,57,32.558139534883715,False
1124,data_analytics,large_corporate,5,1.061355824189338,1.5773040738701083,agile,0.22076881468313678,0.7165269543422697,False,5,0.0,True
1125,enterprise_system,sme,24,1.3828364906780792,1.1431330361168488,agile,0.27198844507969655,0.27799086485576663,False,21,-12.5,True
1126,enterprise_system,sme,22,1.0278121082956209,0.8238785430337785,hybrid,0.4292379188430537,0.8374115338495939,True,47,113.63636363636363,False
